<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BIC,20150415,13.9114,13.9942,13.8286,13.9942,118550
BIC,20150416,14.4910,14.8223,14.0770,14.4082,478090
BIC,20150417,14.4910,14.7394,14.3254,14.3254,178140
BIC,20150420,14.6566,14.6566,13.9114,14.3254,88500
BIC,20150421,14.0770,14.1598,13.6630,13.6630,183490
BIC,20150422,13.9114,13.9114,13.6630,13.6630,175110
BIC,20150423,13.9114,14.1598,13.8286,14.0770,223820
BIC,20150424,13.7458,14.3254,13.7458,14.1598,51230
BIC,20150427,13.9942,14.0770,13.9114,13.9942,56870
BIC,20150504,13.0833,13.9114,13.0833,13.4974,328500
BIC,20150505,13.4974,13.8286,12.9178,13.7458,194230
BIC,20150506,13.6630,13.7458,13.2489,13.2489,83280
BIC,20150507,12.5865,13.5801,12.5865,13.4145,204400
BIC,20150508,13.5801,13.5801,13.2489,13.2489,55740
BIC,20150511,13.5801,13.5801,13.3317,13.4974,158770
BIC,20150512,13.4146,13.4974,13.2490,13.4974,36140
BIC,20150513,13.2490,13.4146,13.0834,13.4145,117410
BIC,20150514,13.4145,13.4145,13.2489,13.3317,44260
BIC,20150515,13.3317,13.4145,13.0833,13.0833,92490
BIC,20150518,13.1661,13.1661,12.5037,12.5037,82410
BIC,20150519,12.5037,13.2490,12.5037,12.8349,123180
BIC,20150520,13.0833,13.6630,12.9177,13.0833,166160
BIC,20150521,13.1661,13.6630,13.1661,13.6630,138080
BIC,20150522,13.3318,13.5802,13.2489,13.2489,53460
BIC,20150525,13.2489,13.5801,13.2489,13.4974,148410
BIC,20150526,13.2490,13.4974,13.2490,13.4145,68760
BIC,20150527,13.3317,13.3317,13.0833,13.1661,38510
BIC,20150528,13.2489,13.4145,13.0833,13.3317,138090
BIC,20150529,13.4973,13.4973,13.0833,13.2489,105540
BIC,20150601,13.4145,13.4145,13.0833,13.2489,19610
BIC,20150602,13.2489,13.2489,12.9177,13.0833,92910
BIC,20150603,12.9177,13.2489,12.8349,12.8349,50070
BIC,20150604,12.8349,13.0833,12.7521,13.0005,97050
BIC,20150605,13.0833,13.2489,13.0005,13.1661,77490
BIC,20150608,13.0833,13.2489,12.9177,13.0833,213710
BIC,20150609,13.0833,13.0833,12.9177,13.0833,12300
BIC,20150610,13.0833,13.0833,12.6693,12.9177,30630
BIC,20150611,13.2489,13.2489,12.8349,13.0005,105700
BIC,20150612,13.0005,13.2489,13.0005,13.2489,150990
BIC,20150615,13.4145,13.4145,13.1661,13.2489,83620
BIC,20150616,13.3317,13.3317,13.2489,13.2489,96220
BIC,20150617,13.2489,13.4145,13.2489,13.4145,85600
BIC,20150618,13.3317,13.4973,13.2489,13.2489,79140
BIC,20150619,13.2489,13.3317,13.2489,13.2489,86860
BIC,20150622,13.2489,14.0770,13.2489,13.9942,363690
BIC,20150623,13.9942,13.9942,13.7458,13.7458,113060
BIC,20150624,13.7458,13.8286,13.6630,13.7458,49270
BIC,20150625,13.7458,13.9942,13.7458,13.8286,49600
BIC,20150626,13.4974,13.6630,13.3317,13.3317,88360
BIC,20150629,13.3317,13.9941,13.3317,13.9114,398960
BIC,20150630,13.7458,14.2426,13.7458,13.9114,274040
BIC,20150701,13.9114,14.0770,13.5802,13.7458,63200
BIC,20150702,13.7458,14.1598,13.7458,13.9942,233450
BIC,20150703,14.0770,14.0770,13.8286,13.9942,148780
BIC,20150706,13.9114,14.9051,13.9114,14.9051,832730
BIC,20150707,15.3191,15.8988,15.3191,15.8987,676800
BIC,20150708,16.0643,16.9752,16.0643,16.8924,935460
BIC,20150709,16.4784,18.0517,16.3956,18.0517,952940
BIC,20150710,18.3829,19.2938,18.1345,19.2938,726180
BIC,20150713,20.6187,20.6187,19.8734,20.6187,599430
BIC,20150714,21.8608,22.0264,20.2875,21.9435,1196170
BIC,20150715,21.9435,21.9435,20.4530,20.5358,678820
BIC,20150716,19.8734,21.9435,19.5421,21.9435,692860
BIC,20150717,21.9435,22.7716,20.8670,21.5295,188920
BIC,20150720,20.7842,21.5295,20.2874,20.2874,160430
BIC,20150721,20.2874,20.9498,18.8797,18.8797,331470
BIC,20150722,17.7204,19.3766,17.6376,19.3766,966750
BIC,20150723,19.8734,20.6187,19.8734,19.8734,296040
BIC,20150724,19.8734,19.8734,19.0453,19.8734,126970
BIC,20150727,19.8734,19.8734,18.7969,19.0453,399510
BIC,20150728,18.9625,19.2937,18.7141,18.7141,448390
BIC,20150729,18.7141,19.7078,18.5485,18.6313,236730
BIC,20150730,18.3829,18.8797,18.3001,18.8797,132460
BIC,20150731,18.9625,19.0453,18.3001,18.5485,210870
BIC,20150803,17.4720,17.9689,17.3064,17.5548,397390
BIC,20150804,17.5548,17.7204,16.6439,17.5548,246610
BIC,20150805,17.5548,18.5485,17.5548,18.3829,105590
BIC,20150806,18.3829,18.3829,17.6376,17.6376,84340
BIC,20150807,17.5548,18.0516,17.5548,17.8033,141940
BIC,20150810,17.8033,19.0454,17.8033,19.0453,213550
BIC,20150811,19.7077,20.2874,19.5421,19.6250,483280
BIC,20150812,19.7906,19.7906,18.7969,18.7969,162410
BIC,20150813,18.8797,18.8797,17.8860,17.8861,166530
BIC,20150814,17.8861,18.3829,17.5549,18.3829,280480
BIC,20150817,18.4657,18.4657,17.3892,17.8033,145570
BIC,20150818,17.8033,18.5486,17.8033,18.3829,116440
BIC,20150819,18.2173,18.9625,18.0517,18.8797,186860
BIC,20150820,19.0453,19.8734,19.0453,19.4594,409060
BIC,20150821,19.4594,19.8734,18.9626,19.7906,438580
BIC,20150824,19.1282,19.7906,18.4657,19.4594,514930
BIC,20150825,19.4594,20.7843,19.1282,20.7843,384260
BIC,20150826,20.7843,20.7843,20.0390,20.7843,246050
BIC,20150827,20.7843,20.7843,20.1218,20.1218,303420
BIC,20150828,20.1218,20.7015,19.8734,20.7015,217750
BIC,20150831,19.7078,20.7015,19.7078,20.2046,51830
BIC,20150901,19.8734,20.2874,19.8734,20.2874,73770
BIC,20150903,19.9562,20.0390,18.9625,19.1281,184630
BIC,20150904,18.7141,19.3765,18.7141,19.1281,44940
BIC,20150907,19.1281,19.7905,18.7141,18.8797,34100
BIC,20150908,19.2937,19.4594,18.7969,19.4594,106240
BIC,20150909,19.8734,19.8734,19.3766,19.4594,72150
BIC,20150910,19.2938,19.7078,19.0454,19.4594,33640
BIC,20150911,19.4594,19.4594,18.8797,18.8797,69810
BIC,20150914,19.3765,19.3765,18.8797,19.1281,82190
BIC,20150915,19.0453,19.1281,18.7141,18.7969,73980
BIC,20150916,18.8797,19.0453,18.7969,18.8797,36120
BIC,20150917,18.8797,18.8797,18.6313,18.6313,38480
BIC,20150918,19.0453,19.2110,18.8797,19.2110,43310
BIC,20150921,19.2110,19.4594,19.0454,19.4594,75320
BIC,20150922,19.2110,19.6250,19.2110,19.5422,61790
BIC,20150923,19.4594,19.5422,19.2938,19.4594,70610
BIC,20150924,19.4594,19.7078,19.2938,19.4594,110230
BIC,20150925,19.4594,19.4594,18.8798,19.2110,26410
BIC,20150928,19.5422,19.5422,18.8797,18.8797,36750
BIC,20150929,18.7969,18.9625,18.6313,18.8797,37110
BIC,20150930,18.9625,19.2109,18.7969,18.7969,24970
BIC,20151001,18.9625,18.9625,18.6313,18.7141,33640
BIC,20151002,18.6313,18.9625,18.5485,18.5485,44100
BIC,20151005,18.9625,19.6250,18.7969,19.6250,68540
BIC,20151006,19.8734,20.9499,19.8734,20.9499,653790
BIC,20151007,21.1155,21.3639,20.5358,20.5358,172260
BIC,20151008,20.5358,21.9435,20.3702,21.8607,271350
BIC,20151009,21.8607,21.8607,20.7014,20.7015,152960
BIC,20151012,21.1155,21.3639,20.3702,20.3702,127380
BIC,20151013,20.1218,20.3702,19.7906,19.8734,196710
BIC,20151014,20.2874,20.7015,19.6250,19.7906,226680
BIC,20151015,19.8734,20.3702,19.7906,19.9562,75900
BIC,20151016,20.2046,20.2874,19.7078,19.7906,113120
BIC,20151019,19.7906,20.1218,19.7078,19.7906,86000
BIC,20151020,19.7906,20.3702,19.7078,20.2046,148370
BIC,20151021,20.3702,20.5358,20.2874,20.2874,192660
BIC,20151022,20.2046,20.2046,19.5421,19.7078,187940
BIC,20151023,19.7078,20.2046,19.7078,19.8734,185510
BIC,20151026,19.8734,19.8734,19.5422,19.5422,247540
BIC,20151027,19.4594,19.4594,19.2938,19.2938,168040
BIC,20151028,19.2938,19.2938,18.8797,18.8797,335080
BIC,20151029,18.8797,19.2937,18.8797,19.1281,54630
BIC,20151030,19.1281,19.2938,18.9625,19.2938,36680
BIC,20151102,19.2110,19.4594,19.0453,19.0453,41950
BIC,20151103,19.0453,19.2109,18.8797,18.9625,41500
BIC,20151104,19.2109,19.2109,18.8797,18.8797,46000
BIC,20151105,19.0453,19.4594,18.7969,19.4594,148480
BIC,20151106,19.4594,19.4594,18.9626,19.0453,42830
BIC,20151109,19.0453,19.2109,18.7969,18.7969,65990
BIC,20151110,18.7969,18.8797,18.6313,18.6313,61330
BIC,20151111,18.8797,18.8797,18.3829,18.3829,35670
BIC,20151112,18.5485,18.5485,17.8861,18.3001,106560
BIC,20151113,18.9625,18.9625,18.3001,18.3001,39440
BIC,20151116,18.6313,18.6313,18.1345,18.1345,58790
BIC,20151117,18.1345,18.1345,17.8861,17.8861,57120
BIC,20151118,17.8861,18.0517,17.6377,17.8033,30870
BIC,20151119,17.5549,17.8861,17.5549,17.7204,43060
BIC,20151120,17.5548,17.7204,17.5548,17.5548,22730
BIC,20151123,18.2172,18.2172,17.7204,17.8033,5760
BIC,20151124,17.9689,17.9689,17.4720,17.4720,31280
BIC,20151125,17.4720,17.4720,17.2236,17.3064,44840
BIC,20151126,17.3892,17.3892,16.9752,16.9752,42370
BIC,20151127,16.9752,16.9752,16.1471,16.1471,61290
BIC,20151130,16.3955,16.3955,15.1534,15.2363,33920
BIC,20151201,15.2363,16.0644,15.2363,15.8987,82200
BIC,20151202,15.4019,16.3127,15.4019,15.9815,25170
BIC,20151203,16.3127,16.3127,15.8159,15.8159,6430
BIC,20151204,15.8159,15.8987,15.5675,15.8987,21130
BIC,20151207,16.2299,16.2299,15.6503,15.6503,10250
BIC,20151208,15.6503,16.7268,15.5675,16.5612,42480
BIC,20151209,16.9752,17.2236,16.5612,16.6440,44260
BIC,20151210,16.7268,16.9752,16.6440,16.6440,2700
BIC,20151211,15.9816,16.6440,15.9816,16.6440,13130
BIC,20151214,16.4784,16.4784,16.1472,16.3127,28780
BIC,20151215,16.3127,16.5611,16.1471,16.1471,16050
BIC,20151216,16.2299,16.2299,16.0643,16.2299,36660
BIC,20151217,16.2299,17.2236,16.2299,16.5612,68500
BIC,20151218,16.4784,16.7268,16.3956,16.4784,41720
BIC,20151221,16.6440,16.8096,16.5612,16.5612,2040
BIC,20151222,15.9816,16.2300,15.8987,15.8987,53230
BIC,20151223,15.5675,16.0643,15.5675,15.8159,14460
BIC,20151224,15.5675,15.7331,15.4019,15.4019,87210
BIC,20151225,15.2363,15.8159,15.2363,15.2363,19330
BIC,20151228,14.9879,15.4847,14.4910,14.9879,45850
BIC,20151229,14.9051,14.9879,14.8223,14.9051,99140
BIC,20151230,15.5675,15.5675,15.2363,15.5675,26130
BIC,20151231,15.4019,15.6503,15.3191,15.3191,22290
BIC,20160104,15.7331,15.7331,15.2363,15.2363,35880
BIC,20160105,15.2363,15.5675,14.9051,14.9879,22110
BIC,20160106,14.9879,15.1535,14.9879,15.1535,17720
BIC,20160107,15.1535,15.1535,14.7394,14.7394,38580
BIC,20160108,14.4910,14.9878,14.1598,14.1598,47650
BIC,20160111,14.9051,14.9051,14.4910,14.4910,20940
BIC,20160112,14.4910,14.7394,14.4910,14.6566,21690
BIC,20160113,14.9878,15.2362,14.6566,14.7394,83150
BIC,20160114,14.7394,14.7394,14.3254,14.4082,24450
BIC,20160115,14.4910,14.7394,13.7458,13.7458,44130
BIC,20160118,13.7458,13.7458,12.8349,12.8349,123610
BIC,20160119,12.8349,13.6630,12.8349,13.6630,88180
BIC,20160120,14.0770,14.0770,13.3317,13.3317,32720
BIC,20160121,13.2489,13.4973,12.8349,12.8349,41020
BIC,20160122,12.8349,12.9177,12.0068,12.0897,176290
BIC,20160125,12.0897,12.9178,12.0897,12.9177,63230
BIC,20160126,12.9177,13.5801,12.6693,12.8349,90750
BIC,20160127,12.8349,13.2489,12.8349,13.1661,71800
BIC,20160128,13.2489,13.2489,13.0005,13.0833,63350
BIC,20160129,13.0833,13.1661,12.9177,13.0005,36520
BIC,20160201,13.0833,13.1661,12.5865,12.5865,38390
BIC,20160202,12.6693,12.9177,12.5865,12.9177,26430
BIC,20160203,12.7521,13.0005,12.4209,13.0005,20890
BIC,20160204,13.0005,13.0833,13.0005,13.0005,16570
BIC,20160205,13.0005,13.0005,12.9177,12.9177,17370
BIC,20160215,12.9177,12.9177,12.4209,12.8349,11330
BIC,20160216,12.8349,13.2489,12.8349,13.0833,53590
BIC,20160217,13.2489,13.2489,13.0833,13.0833,22660
BIC,20160218,13.9942,13.9942,13.9942,13.9942,42530
BIC,20160219,14.9051,14.9051,14.9051,14.9051,42370
BIC,20160222,15.8988,15.8988,15.8987,15.8987,82020
BIC,20160223,16.9752,16.9752,16.2299,16.9752,760540
BIC,20160224,17.7205,18.1345,17.1408,18.1345,246250
BIC,20160225,19.2110,19.3766,17.8033,17.8033,323680
BIC,20160226,17.3893,18.2173,17.0580,18.2173,281200
BIC,20160229,18.2173,18.2173,17.8033,17.8033,180920
BIC,20160301,17.6377,18.1345,16.9752,16.9752,135250
BIC,20160302,16.8924,18.1345,16.5612,18.0517,572450
BIC,20160303,18.0517,18.6313,17.6377,17.7204,180940
BIC,20160304,17.8860,18.3828,17.7204,18.1345,221840
BIC,20160307,18.1345,18.3001,17.3892,17.3892,232660
BIC,20160308,17.3892,17.7204,17.3892,17.3892,124630
BIC,20160309,17.3892,17.3892,16.9752,16.9752,77290
BIC,20160310,16.9752,17.3892,16.9752,17.3892,77400
BIC,20160311,17.3892,17.6376,17.0580,17.0580,75100
BIC,20160314,17.1408,17.6376,16.9752,16.9752,71700
BIC,20160315,16.8924,16.9752,16.1471,16.5612,116800
BIC,20160316,16.4784,17.2236,16.3956,16.7268,106020
BIC,20160317,16.7268,17.2236,16.7268,16.8096,96150
BIC,20160318,17.0580,17.0580,16.8096,16.8096,45340
BIC,20160321,16.4784,16.8924,16.4784,16.8096,41470
BIC,20160322,16.6440,16.8096,16.5612,16.5612,91090
BIC,20160323,16.2300,16.7268,16.0644,16.1471,95790
BIC,20160324,16.0643,16.7267,16.0643,16.3956,98350
BIC,20160325,16.5612,17.4721,16.5612,17.4720,474130
BIC,20160328,17.8860,18.1344,17.7204,17.8033,100170
BIC,20160329,17.8033,18.4657,17.8033,18.3001,237310
BIC,20160330,17.3892,18.1345,17.3892,17.9689,101750
BIC,20160331,17.9689,17.9689,16.9752,17.0580,182370
BIC,20160401,16.9752,17.1408,16.5612,16.5612,92680
BIC,20160404,16.3956,16.4784,16.1471,16.1471,73970
BIC,20160405,16.4783,16.8096,16.1471,16.8096,44820
BIC,20160406,17.1408,17.3892,16.3956,17.3892,65500
BIC,20160407,17.4720,17.6376,16.5611,17.6376,58650
BIC,20160408,17.5548,17.8860,17.3064,17.7204,69590
BIC,20160411,17.8032,17.8032,17.3892,17.5548,84360
BIC,20160412,17.7204,17.7204,17.0580,17.5548,38490
BIC,20160413,17.5548,17.5548,16.9752,17.0580,42350
BIC,20160414,17.0580,17.3892,16.9752,17.1408,33940
BIC,20160415,17.3892,17.3892,17.0580,17.0580,13690
BIC,20160419,16.9752,17.2236,16.5612,17.2236,19820
BIC,20160420,16.7268,17.3892,16.7268,16.7268,38330
BIC,20160421,16.9752,17.3064,16.7268,16.8096,33370
BIC,20160422,16.7268,17.3064,16.7268,17.2236,15330
BIC,20160425,17.3892,17.8032,16.6440,17.3064,40540
BIC,20160426,17.3892,17.4720,16.9752,17.3064,69790
BIC,20160427,17.3892,18.0517,17.3064,17.5548,77200
BIC,20160428,17.6376,17.9688,17.3892,17.8861,122220
BIC,20160429,17.9689,19.1282,17.9689,19.1281,636150
BIC,20160504,19.6249,19.8734,19.5421,19.8734,168400
BIC,20160505,20.2874,20.2874,19.1281,19.3766,85870
BIC,20160506,18.8798,19.6250,18.4657,18.6313,179020
BIC,20160509,18.0517,18.7969,17.8032,17.9689,118560
BIC,20160510,17.8033,18.7970,17.7205,18.6313,106880
BIC,20160511,18.6313,19.2937,18.6313,19.0453,87490
BIC,20160512,18.9625,19.1281,18.3000,18.3001,104500
BIC,20160513,18.8108,18.8108,18.3001,18.3851,85770
BIC,20160516,18.3851,18.7256,17.8744,18.4702,50050
BIC,20160517,18.3851,18.9809,18.3851,18.5553,78970
BIC,20160518,18.7255,19.0660,18.4702,18.6404,45350
BIC,20160519,18.6404,18.7255,18.3851,18.4702,9370
BIC,20160520,18.7255,18.7255,18.0446,18.2148,53650
BIC,20160523,18.5553,18.6404,18.0446,18.4702,31270
BIC,20160524,18.1297,18.4702,18.1297,18.3851,29130
BIC,20160525,18.3000,18.6404,18.2148,18.2148,33440
BIC,20160526,18.2148,18.2148,17.5339,17.7893,70810
BIC,20160527,17.7893,18.7256,17.7042,18.3851,48020
BIC,20160530,18.3851,18.6404,17.8744,18.0446,37760
BIC,20160531,18.2148,18.3851,17.8744,17.8744,61020
BIC,20160601,17.8744,18.3851,17.8744,18.1297,67950
BIC,20160602,18.3850,18.3850,17.7041,18.1297,117420
BIC,20160603,18.2999,18.3000,17.8744,18.3000,103750
BIC,20160606,18.3000,18.3851,18.0447,18.3000,26070
BIC,20160607,17.9595,18.3851,17.9595,18.3851,49720
BIC,20160608,18.1298,19.2363,18.1298,18.8107,188290
BIC,20160609,18.9809,19.3214,18.6405,19.2362,140130
BIC,20160610,19.3213,19.4064,19.0660,19.1511,95090
BIC,20160613,19.1511,19.2362,18.7255,19.2362,188040
BIC,20160614,19.2362,19.2362,18.7255,19.1511,23050
BIC,20160615,18.9809,19.2362,18.9809,19.2362,96260
BIC,20160616,19.2362,19.2362,18.2999,19.1511,88880
BIC,20160617,19.1511,19.2362,18.7255,18.8107,108750
BIC,20160620,18.8107,19.1512,18.7256,18.8958,138520
BIC,20160621,19.1511,19.1511,18.8958,19.0660,146470
BIC,20160622,19.0660,19.1511,18.8107,19.1511,98950
BIC,20160623,19.0660,19.2362,18.8106,19.2362,174450
BIC,20160624,19.5767,19.5767,17.9595,19.4065,66650
BIC,20160627,18.8107,19.5767,18.7256,19.5767,72140
BIC,20160628,19.5767,19.8320,19.2362,19.7469,134560
BIC,20160629,19.7469,21.0236,19.7469,20.7683,199980
BIC,20160630,20.8534,21.0236,20.4278,20.4279,32360
BIC,20160701,20.4279,21.3642,20.4279,21.1088,209270
BIC,20160704,21.9600,21.9600,20.5981,21.1088,46160
BIC,20160705,21.1088,21.2790,20.0023,20.0023,185770
BIC,20160706,20.0023,20.8535,20.0023,20.6832,108980
BIC,20160707,20.6832,21.1088,20.1725,21.1088,107190
BIC,20160708,21.0237,21.0237,20.4279,20.9386,69760
BIC,20160711,20.6833,21.1088,20.6832,20.6832,34920
BIC,20160712,20.4279,20.6832,20.3427,20.6832,123040
BIC,20160713,20.5130,21.0237,20.5130,20.6832,35840
BIC,20160714,20.6832,22.0451,20.6832,21.2790,198620
BIC,20160715,21.7046,21.7046,21.2790,21.6195,20540
BIC,20160718,21.6195,21.6195,21.4493,21.5344,15880
BIC,20160719,21.8749,22.7260,21.5344,22.4707,178960
BIC,20160720,22.9814,22.9814,21.8749,22.4707,176660
BIC,20160721,22.4707,23.2367,22.1302,22.8962,83110
BIC,20160722,22.8962,23.1515,22.1302,22.9814,91350
BIC,20160725,23.4070,24.2581,22.3005,23.4069,56410
BIC,20160726,23.4069,24.2581,22.9813,22.9814,25600
BIC,20160727,22.9814,23.8326,22.9814,23.8325,53610
BIC,20160728,23.8325,24.1730,23.4920,23.8325,9760
BIC,20160729,23.8325,24.0878,23.4920,23.9176,11730
BIC,20160801,23.9176,24.2581,22.9813,24.2581,52630
BIC,20160802,24.2581,24.6837,23.3218,24.6837,38920
BIC,20160803,23.7474,24.8539,23.7474,24.6837,10880
BIC,20160804,24.6837,24.7688,23.0665,23.0665,46300
BIC,20160805,23.0665,24.4284,22.1302,24.4283,97400
BIC,20160808,24.2581,24.5986,23.8325,24.5986,27770
BIC,20160809,24.5986,24.6837,24.0028,24.5986,20940
BIC,20160810,23.1516,24.5135,23.1516,24.2581,37040
BIC,20160811,24.2581,24.4283,23.8325,24.3432,28410
BIC,20160812,23.8325,24.3432,23.8325,24.2581,14090
BIC,20160815,24.2581,24.5134,24.0879,24.2581,12700
BIC,20160816,23.4921,24.1730,23.4921,23.6623,12260
BIC,20160817,23.6623,24.2581,23.5772,24.2581,38290
BIC,20160818,24.2581,24.2581,23.6623,23.8325,8580
BIC,20160819,23.1516,24.2581,23.1516,24.1730,38230
BIC,20160822,24.3432,24.3432,24.1730,24.2581,30700
BIC,20160823,23.3218,24.2581,23.3218,24.2581,24320
BIC,20160824,23.8325,24.2581,23.5772,24.1730,20970
BIC,20160825,24.5135,24.5135,24.1730,24.5134,28030
BIC,20160826,24.5134,24.5134,24.1729,24.1730,13200
BIC,20160829,24.1730,25.5349,24.1730,25.3646,47200
BIC,20160830,25.2795,25.5348,25.2795,25.3646,16290
BIC,20160831,25.9604,25.9604,25.3646,25.8753,11720
BIC,20160901,25.5348,26.3860,25.5348,25.9604,29030
BIC,20160905,26.3009,26.3009,25.9604,26.3009,27630
BIC,20160906,25.6200,28.0032,25.6200,28.0032,21860
BIC,20160907,28.5139,28.9395,27.6627,27.6627,9050
BIC,20160908,27.5776,29.3651,27.5776,29.3651,58660
BIC,20160909,29.3651,29.7907,29.3651,29.3651,49900
BIC,20160912,29.7481,31.4079,27.4074,31.4078,55480
BIC,20160913,31.4078,33.5783,31.4078,33.5357,60490
BIC,20160914,33.5357,35.8764,33.5357,33.5357,25600
BIC,20160915,33.5357,33.5357,32.3441,33.3655,36310
BIC,20160916,33.2804,35.6637,31.9185,35.6637,51690
BIC,20160919,33.3656,35.7488,33.3656,35.5785,23940
BIC,20160920,35.5785,38.0469,35.3232,35.7488,53220
BIC,20160921,36.5148,36.5148,35.5786,35.6637,13170
BIC,20160922,35.6637,35.6637,34.0464,34.0464,33740
BIC,20160923,34.8124,34.8124,32.7697,32.7697,20260
BIC,20160926,32.3441,33.1102,32.0037,32.9825,30730
BIC,20160927,33.8762,33.8762,32.7697,32.7697,34720
BIC,20160928,32.7697,32.9399,32.6846,32.9399,23140
BIC,20160929,32.9399,32.9399,32.5994,32.8548,22830
BIC,20160930,32.7697,32.8548,30.8120,30.8120,43800
BIC,20161003,29.9608,32.7697,28.6841,32.7697,46890
BIC,20161004,31.4930,31.4930,30.5141,30.5141,39620
BIC,20161005,31.4078,31.4078,30.3013,31.1099,19690
BIC,20161006,30.6418,31.4078,30.6418,31.4078,14810
BIC,20161007,30.6418,31.5781,30.6418,31.5781,33880
BIC,20161010,31.5781,31.9186,30.2162,31.6632,24960
BIC,20161011,31.6632,31.9185,30.5992,31.8334,33920
BIC,20161012,33.1953,33.1953,31.6632,31.9185,25420
BIC,20161013,31.9185,32.2590,31.4929,31.4930,18310
BIC,20161014,31.4930,32.4293,31.4930,32.3441,19440
BIC,20161017,32.7697,32.7697,30.6418,31.4930,12580
BIC,20161018,30.4716,31.5781,30.2163,31.4930,48870
BIC,20161019,30.6418,31.9186,29.5353,29.5353,22010
BIC,20161020,30.6418,30.6418,28.4288,29.1948,22360
BIC,20161021,29.7055,29.7055,27.1520,27.2372,64550
BIC,20161024,28.7693,29.1098,27.3223,29.1097,11010
BIC,20161025,30.4290,30.4290,27.6627,27.8330,30020
BIC,20161026,27.6628,28.9395,27.6628,28.7692,10200
BIC,20161027,28.8543,28.8543,26.8115,26.8116,33530
BIC,20161028,28.0458,28.0458,26.8967,27.8330,10710
BIC,20161031,27.6628,28.0883,27.0670,28.0883,15530
BIC,20161101,28.0883,28.0883,26.8116,27.2372,19630
BIC,20161102,28.0884,28.0884,26.4712,26.8116,21560
BIC,20161103,26.4711,27.6628,25.5349,27.6627,17430
BIC,20161104,27.9180,28.0883,26.8967,28.0883,9820
BIC,20161107,28.1734,28.9395,28.0883,28.8544,15540
BIC,20161108,29.1097,29.7907,29.0246,29.7906,6530
BIC,20161109,29.7906,30.2162,29.3650,30.2162,23090
BIC,20161110,30.2162,31.0674,30.2162,31.0674,16080
BIC,20161111,30.6418,30.8972,30.5567,30.8972,7550
BIC,20161114,30.8972,31.2377,29.7907,31.0674,16580
BIC,20161115,30.6418,31.3227,30.2162,31.3227,19950
BIC,20161116,30.6418,30.7269,29.1948,29.1948,41080
BIC,20161117,29.9608,29.9608,27.2371,29.7906,53880
BIC,20161118,29.4501,29.7906,27.7478,29.7906,29890
BIC,20161121,29.7480,29.7906,28.2585,29.7906,10230
BIC,20161122,28.4713,29.7906,28.0883,29.7906,30680
BIC,20161123,29.3650,29.3651,29.3650,29.3651,13500
BIC,20161124,29.3651,29.7907,29.3651,29.7906,11010
BIC,20161125,29.3650,30.6418,28.9394,30.6418,35140
BIC,20161128,29.7906,30.6418,29.3651,30.5567,15050
BIC,20161129,30.2162,30.5567,29.4502,30.5567,15590
BIC,20161130,30.5567,30.5567,29.7906,29.7906,12110
BIC,20161201,29.7906,29.7906,29.7906,29.7906,10
BIC,20161202,30.3013,30.3864,30.3013,30.3013,6000
BIC,20161205,30.3013,31.0674,28.3011,31.0674,17830
BIC,20161206,31.0674,31.0674,30.1311,30.2162,25940
BIC,20161207,31.9185,32.2590,29.7906,30.6418,10720
BIC,20161208,30.6418,30.6418,29.7906,29.7906,21920
BIC,20161209,29.3650,29.7906,29.3650,29.7906,19030
BIC,20161212,29.0246,30.6418,28.9394,30.6418,10700
BIC,20161213,30.6418,31.1525,30.3013,31.1525,10010
BIC,20161214,31.1525,31.1525,30.8120,31.1525,10540
BIC,20161215,31.1525,31.4930,31.1525,31.4930,3100
BIC,20161216,31.4930,31.4930,31.4930,31.4930,0
BIC,20161219,31.3228,31.3228,30.6418,30.6418,270
BIC,20161220,29.4502,30.6418,29.4502,30.6418,25550
BIC,20161221,29.7906,32.3441,29.7906,32.3441,25690
BIC,20161222,32.2590,32.3441,32.2590,32.3441,5040
BIC,20161223,32.2590,32.3441,32.2590,32.3441,5130
BIC,20161226,32.3441,32.7697,32.3015,32.3441,29260
BIC,20161227,32.3441,34.0464,32.3441,34.0464,10000
BIC,20161228,34.0464,34.0464,34.0464,34.0464,0
BIC,20161229,34.0464,34.0464,34.0464,34.0464,0
BIC,20161230,33.1952,33.1952,31.6632,32.3441,36230
BIC,20170103,32.3441,32.3441,32.3441,32.3441,800
BIC,20170104,33.8762,33.8762,32.7697,33.1953,21510
BIC,20170105,33.1102,33.1953,30.8972,33.1953,8780
BIC,20170106,33.1953,33.1953,33.1953,33.1953,0
BIC,20170109,33.1953,33.1953,33.1953,33.1953,9610
BIC,20170110,33.1953,35.3232,33.1953,33.1953,17410
BIC,20170111,31.9186,34.8125,31.9186,34.8125,8760
BIC,20170112,34.8976,34.8976,33.1953,34.4720,8120
BIC,20170113,34.0464,35.3232,33.6208,35.3232,7010
BIC,20170116,35.3232,37.4511,33.3655,35.1530,19780
BIC,20170117,35.3232,35.3232,35.3232,35.3232,3020
BIC,20170118,34.8976,34.8976,34.8976,34.8976,1500
BIC,20170119,33.1953,35.2381,33.1953,35.2381,3010
BIC,20170120,35.3232,36.6000,33.4507,35.0678,16810
BIC,20170123,36.1743,36.1743,36.1743,36.1743,2000
BIC,20170124,36.1743,36.1743,33.6634,35.3232,20590
