<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ABI,20130226,2.8600,3.2113,2.8600,3.2112,300
ABI,20130227,3.0105,3.0105,2.9603,3.0105,12000
ABI,20130228,3.0105,3.1109,3.0105,3.1109,1600
ABI,20130301,3.2113,3.2113,3.2112,3.2112,100
ABI,20130304,3.5122,3.5123,3.5122,3.5123,100
ABI,20130305,3.8134,3.8134,3.8133,3.8133,100
ABI,20130306,3.4621,3.4621,3.4621,3.4621,100
ABI,20130307,3.1610,3.1610,3.1610,3.1610,200
ABI,20130308,3.4620,3.4621,3.4620,3.4621,100
ABI,20130311,3.1610,3.1610,3.1610,3.1610,10000
ABI,20130312,3.1610,3.1610,3.1610,3.1610,0
ABI,20130313,3.2112,3.2112,3.2112,3.2112,4000
ABI,20130314,3.2112,3.2112,3.2112,3.2112,0
ABI,20130315,3.2614,3.2614,3.2614,3.2614,2100
ABI,20130318,3.5123,3.5123,3.5123,3.5123,100
ABI,20130319,3.5123,3.5123,3.5123,3.5123,0
ABI,20130320,3.2112,3.2112,3.2112,3.2112,8500
ABI,20130321,3.5122,3.5123,3.5122,3.5123,100
ABI,20130322,3.2112,3.2112,3.2112,3.2112,10000
ABI,20130325,3.1610,3.1610,3.1610,3.1610,10000
ABI,20130326,3.1610,3.1610,3.1610,3.1610,0
ABI,20130327,3.1610,3.1610,3.1610,3.1610,100
ABI,20130328,3.1610,3.1610,3.1610,3.1610,0
ABI,20130329,3.4620,3.4621,3.4620,3.4621,100
ABI,20130401,3.7130,3.7130,3.2112,3.2112,400
ABI,20130402,3.6126,3.6126,3.3617,3.3617,13400
ABI,20130403,3.5122,3.5122,3.4119,3.4119,4200
ABI,20130404,3.4621,3.5123,3.4621,3.5123,2100
ABI,20130405,3.4621,3.5123,3.2614,3.5123,14200
ABI,20130408,3.4621,3.5123,3.4621,3.5123,2600
ABI,20130409,3.5123,3.8134,3.5123,3.8133,5100
ABI,20130410,3.5122,3.5122,3.4621,3.4621,6700
ABI,20130411,3.5123,3.5625,3.5123,3.5123,9100
ABI,20130412,3.8635,3.8635,3.8050,3.8051,1500
ABI,20130415,3.8051,3.8051,3.8051,3.8051,9500
ABI,20130416,3.8051,3.8051,3.8051,3.8051,12600
ABI,20130417,3.8051,3.8051,3.8051,3.8051,9500
ABI,20130418,3.8051,3.8636,3.8051,3.8051,11000
ABI,20130422,3.8636,3.8636,3.8051,3.8051,9600
ABI,20130423,3.7466,3.7466,3.7465,3.7465,500
ABI,20130424,3.7465,3.7465,3.7465,3.7465,3200
ABI,20130425,3.7465,3.7465,3.7465,3.7465,0
ABI,20130426,3.8636,3.8636,3.7465,3.7465,9400
ABI,20130502,3.8636,3.8636,3.6880,3.6880,15200
ABI,20130503,3.8051,3.8636,3.8051,3.8636,7100
ABI,20130506,3.8051,3.8051,3.8051,3.8051,9500
ABI,20130507,3.7466,3.8051,3.7466,3.8051,11200
ABI,20130508,3.7466,3.7466,3.7465,3.7465,8600
ABI,20130509,3.7465,3.7465,3.7465,3.7465,20100
ABI,20130510,3.8050,3.8051,3.8050,3.8051,13500
ABI,20130513,4.0978,4.0978,4.0978,4.0978,2000
ABI,20130514,4.0978,4.0978,4.0978,4.0978,2700
ABI,20130515,4.0978,4.0978,4.0978,4.0978,6100
ABI,20130516,4.0978,4.0978,4.0978,4.0978,300
ABI,20130517,4.0978,4.0978,4.0978,4.0978,3800
ABI,20130520,4.1563,4.1563,4.0978,4.0978,8600
ABI,20130521,4.1563,4.1563,4.0978,4.0978,3100
ABI,20130522,4.0978,4.0978,4.0978,4.0978,13500
ABI,20130523,4.1563,4.1563,4.0978,4.0978,8000
ABI,20130524,4.0978,4.0978,4.0978,4.0978,0
ABI,20130527,4.0978,4.0978,4.0978,4.0978,1000
ABI,20130528,4.1563,4.1563,4.0978,4.0978,12300
ABI,20130529,4.5076,4.5076,4.5075,4.5075,6000
ABI,20130530,4.5075,4.5075,4.4490,4.4490,8400
ABI,20130531,4.4490,4.4490,4.4490,4.4490,8100
ABI,20130603,4.3905,4.3905,4.3319,4.3319,8700
ABI,20130604,4.2734,4.2734,4.2734,4.2734,8500
ABI,20130605,4.2149,4.2149,4.2148,4.2148,5900
ABI,20130606,4.1563,4.2148,4.1563,4.2148,22000
ABI,20130607,4.2148,4.2148,4.2148,4.2148,0
ABI,20130610,4.2148,4.2148,4.2148,4.2148,0
ABI,20130611,4.2148,4.2148,4.2148,4.2148,100
ABI,20130612,4.2148,4.2148,4.2148,4.2148,100
ABI,20130613,4.1563,4.1563,4.1563,4.1563,1000
ABI,20130614,4.1563,4.1563,4.1563,4.1563,0
ABI,20130617,4.2148,4.2148,4.2148,4.2148,100
ABI,20130618,4.2148,4.2148,4.2148,4.2148,4200
ABI,20130619,4.2148,4.2148,4.2148,4.2148,6500
ABI,20130620,4.2148,4.2148,4.2148,4.2148,500
ABI,20130621,4.3904,4.3905,4.3904,4.3905,100
ABI,20130624,4.3905,4.3905,4.3905,4.3905,10100
ABI,20130625,4.2734,4.2734,4.2734,4.2734,1000
ABI,20130626,4.5076,4.5076,4.5075,4.5075,100
ABI,20130627,4.5075,4.5075,4.5075,4.5075,0
ABI,20130628,4.2733,4.2733,4.2148,4.2148,13100
ABI,20130701,4.2733,4.2734,4.2733,4.2734,0
ABI,20130702,4.2734,4.2734,4.2734,4.2734,0
ABI,20130703,4.2734,4.2734,4.2734,4.2734,0
ABI,20130704,4.2734,4.2734,4.2734,4.2734,600
ABI,20130705,4.2734,4.2734,4.2148,4.2148,11900
ABI,20130708,4.2148,4.2148,4.2148,4.2148,11100
ABI,20130709,4.2148,4.2148,4.2148,4.2148,100
ABI,20130710,4.5660,4.6246,4.2148,4.2148,6400
ABI,20130711,4.2148,4.2148,4.2148,4.2148,2000
ABI,20130712,4.2148,4.2148,4.2148,4.2148,18600
ABI,20130715,4.2148,4.2148,4.0977,4.0978,19200
ABI,20130716,4.0978,4.0978,4.0978,4.0978,112200
ABI,20130717,4.0978,4.0978,4.0978,4.0978,200
ABI,20130718,4.0978,4.0978,4.0978,4.0978,0
ABI,20130719,4.2734,4.2734,4.2734,4.2734,700
ABI,20130722,4.2734,4.2734,4.2734,4.2734,0
ABI,20130723,4.2734,4.2734,4.2734,4.2734,0
ABI,20130724,4.1563,4.1563,4.1563,4.1563,1000
ABI,20130725,4.1563,4.1563,4.1563,4.1563,0
ABI,20130726,4.1563,4.1563,4.1563,4.1563,0
ABI,20130729,4.3905,4.3905,4.3905,4.3905,1000
ABI,20130730,4.3905,4.3905,4.3905,4.3905,0
ABI,20130731,4.3905,4.3905,4.3905,4.3905,0
ABI,20130801,4.3905,4.3905,4.3905,4.3905,0
ABI,20130802,4.3905,4.3905,4.3905,4.3905,0
ABI,20130805,4.3905,4.3905,4.3905,4.3905,0
ABI,20130806,4.3905,4.3905,4.3905,4.3905,0
ABI,20130807,4.0978,4.0978,4.0978,4.0978,0
ABI,20130808,4.0978,4.0978,4.0978,4.0978,0
ABI,20130809,4.0978,4.0978,4.0978,4.0978,0
ABI,20130812,4.0978,4.0978,4.0978,4.0978,0
ABI,20130813,4.0978,4.0978,4.0978,4.0978,0
ABI,20130814,4.0978,4.0978,4.0978,4.0978,0
ABI,20130815,4.0978,4.0978,4.0978,4.0978,500
ABI,20130816,4.0978,4.0978,4.0978,4.0978,0
ABI,20130819,4.0978,4.0978,4.0978,4.0978,0
ABI,20130820,4.0978,4.0978,4.0978,4.0978,0
ABI,20130821,4.0978,4.0978,4.0978,4.0978,0
ABI,20130822,4.0978,4.0978,4.0978,4.0978,0
ABI,20130823,4.0978,4.0978,4.0978,4.0978,0
ABI,20130826,4.0978,4.0978,4.0978,4.0978,0
ABI,20130827,4.0978,4.0978,4.0978,4.0978,0
ABI,20130828,4.0978,4.0978,4.0978,4.0978,0
ABI,20130829,4.0978,4.0978,4.0978,4.0978,0
ABI,20130830,4.0978,4.0978,4.0978,4.0978,0
ABI,20130903,4.0978,4.0978,4.0978,4.0978,0
ABI,20130904,4.0978,4.0978,4.0978,4.0978,0
ABI,20130905,4.0978,4.0978,4.0978,4.0978,0
ABI,20130906,4.0978,4.0978,4.0978,4.0978,0
ABI,20130909,4.0978,4.0978,4.0978,4.0978,0
ABI,20130910,4.0978,4.0978,4.0978,4.0978,0
ABI,20130911,4.0978,4.0978,4.0978,4.0978,0
ABI,20130912,4.0978,4.0978,4.0978,4.0978,2300
ABI,20130913,4.0978,4.0978,4.0978,4.0978,0
ABI,20130916,4.0978,4.0978,4.0978,4.0978,0
ABI,20130917,4.0978,4.0978,4.0978,4.0978,0
ABI,20130918,3.6880,3.6880,3.6880,3.6880,100
ABI,20130919,3.6880,3.6880,3.6880,3.6880,0
ABI,20130920,3.6880,3.6880,3.6880,3.6880,0
ABI,20130923,3.6880,3.6880,3.6880,3.6880,0
ABI,20130924,3.6880,3.6880,3.6880,3.6880,0
ABI,20130925,3.6880,3.6880,3.6880,3.6880,0
ABI,20130926,3.9222,3.9222,3.9221,3.9221,5600
ABI,20130927,3.9221,3.9221,3.9221,3.9221,0
ABI,20130930,3.9221,3.9221,3.9221,3.9221,0
ABI,20131001,3.9221,3.9221,3.9221,3.9221,0
ABI,20131002,3.9221,3.9221,3.9221,3.9221,0
ABI,20131003,3.9221,3.9221,3.9221,3.9221,0
ABI,20131004,3.9221,3.9221,3.9221,3.9221,0
ABI,20131007,3.9221,3.9221,3.9221,3.9221,0
ABI,20131008,3.9221,3.9221,3.9221,3.9221,0
ABI,20131009,3.9221,3.9221,3.9221,3.9221,0
ABI,20131010,3.9221,3.9221,3.9221,3.9221,0
ABI,20131011,3.9221,3.9221,3.9221,3.9221,0
ABI,20131014,3.9221,3.9221,3.9221,3.9221,0
ABI,20131015,3.9221,3.9221,3.9221,3.9221,0
ABI,20131016,3.9806,3.9807,3.9806,3.9807,1600
ABI,20131017,3.9807,3.9807,3.9807,3.9807,0
ABI,20131018,3.9807,3.9807,3.9807,3.9807,0
ABI,20131021,3.9222,3.9222,3.9221,3.9221,4000
ABI,20131022,3.9221,3.9221,3.9221,3.9221,0
ABI,20131023,3.9221,3.9221,3.9221,3.9221,0
ABI,20131024,4.0977,4.0978,4.0977,4.0978,3000
ABI,20131025,4.0978,4.0978,4.0978,4.0978,0
ABI,20131028,4.0978,4.0978,4.0978,4.0978,0
ABI,20131029,4.0978,4.0978,4.0978,4.0978,0
ABI,20131030,4.0978,4.0978,4.0978,4.0978,0
ABI,20131031,4.0978,4.0978,4.0978,4.0978,0
ABI,20131101,4.0978,4.0978,4.0978,4.0978,0
ABI,20131104,4.0978,4.0978,4.0978,4.0978,0
ABI,20131105,4.0978,4.0978,4.0978,4.0978,5100
ABI,20131106,4.0978,4.0978,4.0978,4.0978,0
ABI,20131107,4.0978,4.0978,4.0978,4.0978,100
ABI,20131108,4.0978,4.0978,4.0978,4.0978,3100
ABI,20131111,4.0978,4.1563,4.0978,4.0978,13400
ABI,20131112,4.0978,4.0978,4.0978,4.0978,100
ABI,20131113,4.0978,4.0978,4.0978,4.0978,1000
ABI,20131114,4.0978,4.0978,4.0978,4.0978,0
ABI,20131115,4.0978,4.0978,4.0978,4.0978,11300
ABI,20131118,4.0978,4.1563,4.0978,4.1563,14000
ABI,20131119,4.1563,4.1563,4.1563,4.1563,15000
ABI,20131120,4.1563,4.1563,4.1563,4.1563,2000
ABI,20131121,4.0978,4.2148,4.0978,4.2148,20400
ABI,20131122,4.2148,4.2148,4.2148,4.2148,2000
ABI,20131125,4.2148,4.2148,4.2148,4.2148,0
ABI,20131126,4.2148,4.2148,4.2148,4.2148,0
ABI,20131127,4.2148,4.2148,4.2148,4.2148,0
ABI,20131128,4.0977,4.0978,4.0977,4.0978,100
ABI,20131129,4.0978,4.0978,4.0978,4.0978,6000
ABI,20131202,4.0978,4.0978,4.0978,4.0978,0
ABI,20131203,4.2149,4.2149,4.2148,4.2148,3500
ABI,20131204,4.2148,4.2148,4.2148,4.2148,0
ABI,20131205,4.2148,4.2148,4.2148,4.2148,0
ABI,20131206,4.2148,4.2148,4.2148,4.2148,0
ABI,20131209,4.2148,4.2148,4.2148,4.2148,0
ABI,20131210,4.0977,4.0978,4.0977,4.0978,100
ABI,20131211,4.0978,4.0978,4.0978,4.0978,0
ABI,20131212,4.0978,4.0978,4.0978,4.0978,0
ABI,20131213,4.0978,4.0978,4.0978,4.0978,0
ABI,20131216,4.0978,4.0978,4.0978,4.0978,0
ABI,20131217,4.0978,4.0978,4.0978,4.0978,0
ABI,20131218,4.0978,4.0978,4.0978,4.0978,0
ABI,20131219,4.0978,4.0978,4.0978,4.0978,0
ABI,20131220,4.0978,4.0978,4.0978,4.0978,0
ABI,20131223,4.0978,4.0978,4.0978,4.0978,0
ABI,20131224,4.0978,4.0978,4.0978,4.0978,0
ABI,20131225,4.0978,4.0978,4.0978,4.0978,0
ABI,20131226,4.1563,4.1563,4.0978,4.0978,1500
ABI,20131227,4.1563,4.1563,4.1563,4.1563,2000
ABI,20131230,4.1563,4.1563,4.1563,4.1563,100
ABI,20131231,4.1563,4.1563,4.1563,4.1563,0
ABI,20140102,4.1563,4.1563,4.1563,4.1563,0
ABI,20140103,4.1563,4.1563,4.1563,4.1563,0
ABI,20140106,4.1563,4.1563,4.1563,4.1563,0
ABI,20140107,4.2734,4.2734,4.2734,4.2734,100
ABI,20140108,4.2734,4.2734,4.2734,4.2734,0
ABI,20140109,4.3319,4.3319,4.3319,4.3319,2000
ABI,20140110,3.9221,4.2148,3.9221,4.2148,600
ABI,20140113,4.2733,4.2734,4.2733,4.2734,200
ABI,20140114,3.8636,3.8636,3.8636,3.8636,1000
ABI,20140115,4.1563,4.1563,4.1563,4.1563,1000
ABI,20140116,4.2148,4.2148,4.2148,4.2148,2000
ABI,20140117,4.2148,4.2148,4.2148,4.2148,0
ABI,20140120,4.1563,4.1563,4.1563,4.1563,400
ABI,20140121,4.1563,4.1563,4.1563,4.1563,0
ABI,20140122,4.1563,4.1563,4.1563,4.1563,0
ABI,20140123,4.1563,4.1563,4.1563,4.1563,0
ABI,20140124,4.1563,4.1563,4.1563,4.1563,0
ABI,20140127,4.1563,4.1563,4.1563,4.1563,0
ABI,20140206,4.1563,4.1563,4.1563,4.1563,0
ABI,20140207,4.1563,4.1563,4.1563,4.1563,0
ABI,20140210,4.1563,4.1563,4.1563,4.1563,0
ABI,20140211,4.3905,4.3905,4.3905,4.3905,1400
ABI,20140212,4.2149,4.2149,4.2148,4.2148,100
ABI,20140213,4.3904,4.3905,4.3904,4.3905,600
ABI,20140214,4.3905,4.3905,4.3905,4.3905,0
ABI,20140217,4.3905,4.3905,4.3905,4.3905,0
ABI,20140218,4.3905,4.3905,4.3905,4.3905,100
ABI,20140219,4.3905,4.3905,4.3905,4.3905,0
ABI,20140220,3.9807,3.9807,3.9807,3.9807,1100
ABI,20140221,3.9807,3.9807,3.9807,3.9807,0
ABI,20140224,4.3319,4.3319,4.3319,4.3319,300
ABI,20140225,3.9221,4.3905,3.9221,4.3905,1100
ABI,20140226,4.3320,4.3320,4.3319,4.3319,300
ABI,20140227,4.3319,4.3319,4.3319,4.3319,0
ABI,20140228,4.3319,4.3319,4.3319,4.3319,0
ABI,20140303,4.3904,4.6832,4.3904,4.6832,3700
ABI,20140304,4.9174,4.9759,4.9174,4.9758,600
ABI,20140305,5.2685,5.3270,4.6831,4.6832,1900
ABI,20140306,5.3857,5.4442,5.3271,5.4442,10100
ABI,20140307,5.6784,5.7369,5.3857,5.7369,1100
ABI,20140310,5.8540,5.8540,5.5027,5.5027,1400
ABI,20140311,5.5612,5.5612,5.5612,5.5612,20
ABI,20140312,5.5612,5.6783,5.5612,5.6783,800
ABI,20140313,5.5612,5.5612,5.5612,5.5612,0
ABI,20140314,5.5612,5.5612,5.5612,5.5612,0
ABI,20140317,5.0343,5.4441,5.0343,5.1515,1300
ABI,20140318,5.4442,5.6784,5.4442,5.6783,4900
ABI,20140319,5.2100,6.1466,5.1514,6.1466,8200
ABI,20140320,5.6197,5.6197,5.2685,5.2685,5800
ABI,20140321,5.2685,5.2685,5.2685,5.2685,0
ABI,20140324,5.2685,5.5320,5.2685,5.5320,200
ABI,20140325,5.4661,5.5979,5.4661,5.5978,2300
ABI,20140326,5.5319,5.5320,5.5319,5.5320,0
ABI,20140327,5.5320,5.5320,5.5320,5.5320,0
ABI,20140328,5.5320,5.5320,5.5320,5.5320,0
ABI,20140331,5.5320,5.5320,5.5320,5.5320,400
ABI,20140401,5.5320,5.5320,5.5320,5.5320,0
ABI,20140402,5.5979,5.5979,5.5978,5.5978,100
ABI,20140403,5.5978,5.5978,5.5978,5.5978,0
ABI,20140404,5.5978,5.5978,5.5978,5.5978,0
ABI,20140407,5.7295,5.7295,5.0709,5.0710,1100
ABI,20140408,5.1369,5.1369,5.1368,5.1368,100
ABI,20140410,5.1368,5.1368,5.1368,5.1368,1000
ABI,20140411,5.1368,5.1368,5.1368,5.1368,2500
ABI,20140414,5.2685,5.2685,5.2685,5.2685,100
ABI,20140415,5.3344,5.4002,4.7416,5.1368,2500
ABI,20140416,5.2685,5.2685,5.2685,5.2685,1000
ABI,20140417,5.4002,5.4002,5.2685,5.2685,1500
ABI,20140418,5.3344,5.3344,5.3344,5.3344,500
ABI,20140421,5.3344,5.3344,5.3344,5.3344,0
ABI,20140422,5.3344,5.3344,5.3344,5.3344,0
ABI,20140423,5.5978,5.5978,5.5978,5.5978,500
ABI,20140424,5.5978,5.5978,5.5978,5.5978,0
ABI,20140425,5.5978,5.5978,5.5978,5.5978,0
ABI,20140428,5.5978,5.5978,5.5978,5.5978,0
ABI,20140429,5.5978,5.5978,5.5978,5.5978,0
ABI,20140505,5.5978,5.5978,5.5978,5.5978,0
ABI,20140506,5.5978,5.5978,5.5978,5.5978,0
ABI,20140507,5.4002,5.4003,5.4002,5.4003,1000
ABI,20140508,5.2686,5.2686,5.2685,5.2685,4000
ABI,20140509,5.2685,5.2685,5.2685,5.2685,0
ABI,20140512,5.2685,5.2685,5.2685,5.2685,0
ABI,20140513,5.2685,5.2685,5.2685,5.2685,5000
ABI,20140514,5.2685,5.2685,5.2685,5.2685,0
ABI,20140515,5.2685,5.2685,5.2685,5.2685,5000
ABI,20140516,5.2685,5.2685,5.2685,5.2685,3000
ABI,20140519,5.2685,5.2685,5.2685,5.2685,300
ABI,20140520,5.2685,5.2685,5.2685,5.2685,500
ABI,20140521,5.2685,5.2685,5.2685,5.2685,0
ABI,20140522,5.2685,5.2685,5.2685,5.2685,6900
ABI,20140523,5.2685,5.2685,5.2685,5.2685,0
ABI,20140526,5.2685,5.2685,5.2685,5.2685,0
ABI,20140527,5.2685,5.2685,5.2685,5.2685,1000
ABI,20140528,5.2685,5.2685,5.2685,5.2685,0
ABI,20140529,5.2685,5.2685,5.2685,5.2685,0
ABI,20140530,5.2685,5.2685,5.2685,5.2685,0
ABI,20140602,5.2685,5.2685,5.2685,5.2685,0
ABI,20140603,5.2685,5.2685,5.2685,5.2685,500
ABI,20140604,5.2685,5.2685,5.2685,5.2685,0
ABI,20140605,5.2685,5.2685,5.2685,5.2685,0
ABI,20140606,5.2685,5.2685,5.2685,5.2685,0
ABI,20140609,5.2685,5.2685,5.2685,5.2685,0
ABI,20140610,5.2685,5.2685,5.2685,5.2685,0
ABI,20140611,5.2685,5.2685,5.2685,5.2685,0
ABI,20140612,5.2685,5.2685,5.2685,5.2685,0
ABI,20140613,5.2685,5.2685,5.2685,5.2685,0
ABI,20140616,5.2685,5.2685,5.2685,5.2685,0
ABI,20140617,5.2685,5.2685,5.2685,5.2685,0
ABI,20140618,5.2685,5.2685,5.2685,5.2685,0
ABI,20140619,5.2685,5.2685,5.2685,5.2685,0
ABI,20140620,5.2685,5.2685,5.2685,5.2685,0
ABI,20140623,5.2685,5.2685,5.2685,5.2685,0
ABI,20140624,5.2685,5.2685,5.2685,5.2685,0
ABI,20140625,5.2685,5.2685,5.2685,5.2685,0
ABI,20140626,5.2685,5.2685,5.2685,5.2685,0
ABI,20140627,5.4002,5.4003,5.4002,5.4003,3300
ABI,20140630,5.6637,5.6637,5.6637,5.6637,500
ABI,20140701,5.6637,5.6637,5.6637,5.6637,3000
ABI,20140702,5.7296,5.7296,5.7295,5.7295,2700
ABI,20140703,5.7295,5.7295,5.7295,5.7295,0
ABI,20140704,5.7295,5.7295,5.7295,5.7295,1000
ABI,20140707,5.7295,5.7295,5.7295,5.7295,0
ABI,20140708,5.7295,5.7295,5.7295,5.7295,0
ABI,20140709,5.7295,5.7295,5.7295,5.7295,0
ABI,20140710,5.7295,5.7295,5.7295,5.7295,0
ABI,20140711,5.7295,5.7295,5.7295,5.7295,0
ABI,20140714,5.7295,5.7295,5.7295,5.7295,0
ABI,20140715,5.7295,5.7295,5.7295,5.7295,0
ABI,20140716,5.9929,6.0588,5.9929,6.0588,1300
ABI,20140717,5.9929,5.9930,5.9929,5.9930,0
ABI,20140718,5.9930,5.9930,5.9930,5.9930,0
ABI,20140721,6.0589,6.0589,6.0588,6.0588,100
ABI,20140722,6.1905,6.1905,6.1905,6.1905,300
ABI,20140723,6.1905,6.1905,6.1905,6.1905,0
ABI,20140724,6.1905,6.1905,6.1905,6.1905,0
ABI,20140725,6.1905,6.1905,6.1905,6.1905,0
ABI,20140728,6.1905,6.1905,6.1905,6.1905,0
ABI,20140729,6.0588,6.0588,6.0588,6.0588,400
ABI,20140730,6.0588,6.0588,6.0588,6.0588,0
ABI,20140731,6.0588,6.0588,6.0588,6.0588,0
ABI,20140801,6.0588,6.0588,6.0588,6.0588,0
ABI,20140804,6.0588,6.0588,6.0588,6.0588,0
ABI,20140805,6.0588,6.0588,6.0588,6.0588,10000
ABI,20140806,6.0588,6.0588,6.0588,6.0588,0
ABI,20140807,6.0588,6.0588,6.0588,6.0588,0
ABI,20140808,6.3222,6.3223,6.3222,6.3223,500
ABI,20140811,6.3223,6.3223,6.3223,6.3223,0
ABI,20140812,6.3223,6.3223,6.3223,6.3223,0
ABI,20140813,6.3223,6.3223,6.3223,6.3223,0
ABI,20140814,6.3223,6.3223,6.3223,6.3223,300
ABI,20140815,6.1247,6.1247,6.0588,6.0588,11000
ABI,20140818,6.0588,6.0588,6.0588,6.0588,0
ABI,20140819,6.1247,6.1247,6.1247,6.1247,2000
ABI,20140820,6.1247,6.1247,6.1247,6.1247,2000
ABI,20140821,6.1247,6.1247,6.1247,6.1247,0
ABI,20140822,6.1247,6.1247,6.1247,6.1247,1200
ABI,20140825,6.1247,6.1906,6.1247,6.1905,2400
ABI,20140826,6.5198,6.5198,6.5198,6.5198,100
ABI,20140827,6.5198,6.5198,6.5198,6.5198,0
ABI,20140828,6.5198,6.5198,6.5198,6.5198,0
ABI,20140829,6.3881,6.3881,6.3881,6.3881,1100
ABI,20140903,6.3881,6.3881,6.3881,6.3881,0
ABI,20140904,6.3881,6.3881,6.3881,6.3881,0
ABI,20140905,6.4540,6.4540,6.4540,6.4540,600
ABI,20140908,6.4540,6.4540,6.4540,6.4540,0
ABI,20140909,6.4540,6.4540,6.4540,6.4540,0
ABI,20140910,6.4540,6.4540,6.4540,6.4540,0
ABI,20140911,6.5199,6.5199,6.5198,6.5198,1000
ABI,20140912,6.5198,6.5198,6.5198,6.5198,0
ABI,20140915,6.5198,6.5198,6.5198,6.5198,3000
ABI,20140916,6.5198,6.5198,6.5198,6.5198,0
ABI,20140917,6.5198,6.5198,6.5198,6.5198,0
ABI,20140918,6.5198,6.5198,6.5198,6.5198,0
ABI,20140919,6.5198,6.5198,6.5198,6.5198,0
ABI,20140922,6.5198,6.5198,6.5198,6.5198,0
ABI,20140923,6.5198,6.5198,6.5198,6.5198,0
ABI,20140924,6.3881,6.3881,6.3881,6.3881,1000
ABI,20140925,6.3881,6.3881,6.3881,6.3881,0
ABI,20140926,6.3881,6.3881,6.3881,6.3881,0
ABI,20140929,6.3881,6.3881,6.3881,6.3881,0
ABI,20140930,6.3881,6.3881,6.3881,6.3881,400
ABI,20141001,6.3881,6.3881,6.3881,6.3881,0
ABI,20141002,6.3881,6.3881,6.3881,6.3881,0
ABI,20141003,6.3881,6.3881,6.3881,6.3881,0
ABI,20141006,6.3881,6.3881,6.3881,6.3881,0
ABI,20141007,6.3881,6.3881,6.3881,6.3881,0
ABI,20141008,6.2564,6.2564,6.2564,6.2564,0
ABI,20141009,6.3881,6.3881,6.3881,6.3881,0
ABI,20141010,6.3881,6.3881,6.3881,6.3881,0
ABI,20141013,6.3881,6.9808,6.3881,6.9808,1100
ABI,20141014,7.3759,7.5077,7.3759,7.5077,1000
ABI,20141015,6.7174,6.7174,6.7174,6.7174,100
ABI,20141016,7.0467,7.0467,6.0588,6.0588,1100
ABI,20141017,7.3759,7.3760,7.3759,7.3760,200
ABI,20141020,6.6516,6.6516,6.6515,6.6515,800
ABI,20141021,6.5198,6.5857,6.5198,6.5857,4100
ABI,20141022,6.5857,6.5857,5.9271,6.5857,100
ABI,20141023,6.5857,6.5857,6.5857,6.5857,0
ABI,20141024,6.5857,6.5857,6.5857,6.5857,4700
ABI,20141027,6.5857,6.5857,6.5857,6.5857,0
ABI,20141028,6.5857,6.5857,6.5857,6.5857,0
ABI,20141029,6.5857,6.5857,6.5857,6.5857,0
ABI,20141030,6.5857,6.5857,6.5857,6.5857,0
ABI,20141031,6.5857,6.5857,6.5857,6.5857,0
ABI,20141103,6.5857,6.5857,6.5857,6.5857,0
ABI,20141104,6.5857,6.5857,6.5857,6.5857,0
ABI,20141105,6.5857,6.5857,6.5857,6.5857,0
ABI,20141106,6.5857,6.5857,6.5857,6.5857,0
ABI,20141107,6.5198,6.5198,6.5198,6.5198,100
ABI,20141110,6.5198,6.5198,6.5198,6.5198,200
ABI,20141111,6.5198,6.5198,6.5198,6.5198,0
ABI,20141112,6.5198,6.5198,6.5198,6.5198,0
ABI,20141113,5.9271,5.9271,5.9271,5.9271,0
ABI,20141114,6.5198,6.5198,6.5198,6.5198,0
ABI,20141117,6.5198,6.5198,6.5198,6.5198,0
ABI,20141118,6.5198,6.5198,6.5198,6.5198,0
ABI,20141119,6.5198,6.5198,6.5198,6.5198,0
ABI,20141120,6.5198,6.5198,6.5198,6.5198,0
ABI,20141121,6.5857,6.5857,6.5857,6.5857,100
ABI,20141124,6.5857,6.5857,6.5857,6.5857,0
ABI,20141125,7.2443,7.2443,7.2442,7.2442,1500
ABI,20141126,7.9028,7.9687,7.9028,7.9687,2100
ABI,20141127,7.9028,7.9028,7.9028,7.9028,0
ABI,20141128,7.9028,7.9028,7.9028,7.9028,0
ABI,20141201,7.5735,7.5735,7.1125,7.1125,11000
ABI,20141202,7.1784,7.1784,7.1784,7.1784,0
ABI,20141203,7.1784,7.1784,7.1784,7.1784,0
ABI,20141204,7.1784,7.1784,7.1784,7.1784,8300
ABI,20141205,7.1784,7.1784,7.1784,7.1784,0
ABI,20141208,7.1784,7.1784,7.1784,7.1784,0
ABI,20141209,7.1784,7.1784,7.1784,7.1784,0
ABI,20141210,7.1784,7.1784,7.1784,7.1784,0
ABI,20141211,7.1784,7.1784,7.1784,7.1784,0
ABI,20141212,7.1784,7.1784,7.1784,7.1784,0
ABI,20141215,7.1784,7.1784,7.1784,7.1784,0
ABI,20141216,7.1784,7.1784,7.1784,7.1784,0
ABI,20141217,7.1784,7.1784,7.1784,7.1784,0
ABI,20141218,7.1784,7.1784,7.1784,7.1784,0
ABI,20141219,7.1784,7.1784,7.1784,7.1784,0
ABI,20141222,7.1784,7.1784,7.1784,7.1784,0
ABI,20141223,7.1784,7.1784,7.1784,7.1784,0
ABI,20141224,7.1784,7.1784,7.1784,7.1784,0
ABI,20141225,7.1784,7.1784,7.1784,7.1784,8000
ABI,20141226,6.9150,6.9150,6.9150,6.9150,1000
