<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PTI,20141009,9.3904,9.3904,9.3203,9.3904,3430
PTI,20141010,9.3904,9.4605,9.2502,9.3904,23000
PTI,20141013,9.4605,9.6006,9.3904,9.6006,41222
PTI,20141014,9.4604,9.7408,9.4604,9.6006,81916
PTI,20141015,10.1612,10.1613,10.1612,10.1613,100
PTI,20141016,10.0912,10.0912,9.1802,9.1802,17145
PTI,20141017,9.0400,9.1802,9.0400,9.1802,7100
PTI,20141020,8.7597,9.4605,8.7597,9.4605,200
PTI,20141021,9.1101,9.4605,9.0400,9.4605,27875
PTI,20141022,8.8999,9.1101,8.8999,9.1101,7670
PTI,20141023,9.1101,9.1101,9.1101,9.1101,5000
PTI,20141024,9.1101,9.3203,8.8999,9.3203,7000
PTI,20141027,9.1101,9.1801,9.1101,9.1101,3100
PTI,20141028,8.8999,8.8999,8.8999,8.8999,2500
PTI,20141029,8.9700,9.1101,8.9700,9.0400,10300
PTI,20141030,9.1101,9.1101,9.1101,9.1101,6200
PTI,20141031,9.1101,9.1101,9.1101,9.1101,3100
PTI,20141103,9.1101,9.1101,9.1101,9.1101,11
PTI,20141104,9.1802,9.6707,9.1802,9.6707,4366
PTI,20141105,9.5305,9.8109,9.3904,9.8109,5355
PTI,20141106,9.8109,9.8109,9.2503,9.5306,9626
PTI,20141107,9.5306,9.5306,9.5306,9.5306,0
PTI,20141110,9.1101,9.7408,9.1101,9.2503,652
PTI,20141111,9.7408,9.7408,9.2503,9.2503,3165
PTI,20141112,9.4605,9.6007,9.4605,9.6006,16000
PTI,20141113,9.5305,9.6006,9.5305,9.6006,1300
PTI,20141114,9.6006,9.7408,9.6006,9.6006,10100
PTI,20141117,9.6006,9.8108,9.6006,9.7408,12400
PTI,20141118,9.7408,10.1613,9.7408,10.1613,60562
PTI,20141119,9.8109,10.5117,9.8109,10.5117,238
PTI,20141120,9.8109,10.1613,9.8109,10.1613,7900
PTI,20141121,10.5117,10.5117,10.1613,10.1613,3300
PTI,20141124,10.0912,10.5117,10.0912,10.3014,9900
PTI,20141125,10.5116,10.6518,10.5116,10.6518,33700
PTI,20141126,10.5817,11.0723,10.5817,11.0723,32800
PTI,20141127,10.3014,10.5818,10.3014,10.5817,14350
PTI,20141128,10.8620,10.9321,10.7219,10.9321,12719
PTI,20141201,10.7919,10.7920,10.7919,10.7920,1700
PTI,20141202,10.5117,10.8621,10.5117,10.8620,15700
PTI,20141203,10.5116,10.9321,10.5116,10.9321,49525
PTI,20141204,10.8620,10.9321,10.8620,10.9321,10000
PTI,20141205,11.0022,11.1423,10.9321,11.0022,42056
PTI,20141208,11.2124,12.0534,11.2124,12.0534,235992
PTI,20141209,12.6140,12.6140,12.2636,12.2636,8335
PTI,20141210,12.2636,12.2636,12.0534,12.1935,21600
PTI,20141211,11.0723,12.5439,11.0022,12.5439,24165
PTI,20141212,11.7730,11.7730,11.7030,11.7030,2124
PTI,20141215,12.2636,12.2636,10.8621,11.5628,5500
PTI,20141216,11.2124,11.2124,10.7219,11.0723,22534
PTI,20141217,11.7731,11.7731,10.2314,11.0022,2200
PTI,20141218,11.7030,11.7030,11.5628,11.5628,1119
PTI,20141219,11.5628,11.9132,11.1423,11.1424,6300
PTI,20141222,11.2125,11.2125,11.0723,11.0723,7030
PTI,20141223,11.0022,11.0022,11.0022,11.0022,1800
PTI,20141224,11.0022,11.0022,10.9321,10.9321,6500
PTI,20141225,10.9321,10.9321,10.5116,10.5117,3600
PTI,20141226,10.1613,11.0723,9.9511,11.0723,3500
PTI,20141229,11.2125,11.2125,11.2124,11.2124,100
PTI,20141230,12.2589,12.2589,10.4649,11.1380,3800
PTI,20141231,11.1380,11.6613,11.1380,11.6613,10300
PTI,20150105,11.8108,11.8108,11.8108,11.8108,100
PTI,20150106,11.2128,11.8108,11.2128,11.6613,2480
PTI,20150107,11.2128,11.5865,11.2128,11.5865,84596
PTI,20150108,11.5865,11.5865,11.5865,11.5865,1584
PTI,20150109,11.5865,11.5865,11.5865,11.5865,2000
PTI,20150112,11.5865,11.5865,11.5865,11.5865,2000
PTI,20150113,11.2127,11.2128,11.2127,11.2128,12250
PTI,20150114,10.8390,11.0633,10.6148,11.0633,2198
PTI,20150115,10.9138,10.9138,10.8390,10.8390,1283
PTI,20150116,10.8390,11.2128,10.8390,11.2128,8600
PTI,20150119,11.0633,11.0633,11.0633,11.0633,2400
PTI,20150120,11.1381,11.1381,11.1380,11.1380,2500
PTI,20150121,11.1380,11.1380,11.1380,11.1380,400
PTI,20150122,11.1380,11.1380,11.1380,11.1380,0
PTI,20150123,11.1380,11.1380,10.8390,11.0633,8700
PTI,20150126,12.1098,12.1098,10.9885,11.0633,23700
PTI,20150127,11.0633,11.2128,10.8390,11.2128,18536
PTI,20150128,10.8390,11.1380,10.7643,11.1380,10900
PTI,20150129,11.2128,11.5865,10.8390,11.4370,17000
PTI,20150130,11.2127,11.2128,11.2127,11.2128,300
PTI,20150202,10.9138,11.1380,10.9138,11.1380,1600
PTI,20150203,11.2128,11.2128,10.9137,10.9138,3300
PTI,20150204,10.9138,11.0633,9.9420,11.0633,1900
PTI,20150205,11.0633,11.0633,11.0633,11.0633,100
PTI,20150206,10.6148,11.5866,10.6148,11.2128,24900
PTI,20150209,11.0633,11.0633,11.0633,11.0633,1100
PTI,20150210,11.0633,11.0633,10.9138,10.9138,2700
PTI,20150211,11.0633,11.2128,11.0633,11.2128,2800
PTI,20150212,11.2128,11.2128,11.2128,11.2128,154
PTI,20150213,11.8108,11.8108,10.9138,11.7360,410
PTI,20150224,11.7360,11.7360,11.7360,11.7360,0
PTI,20150225,11.2127,12.7078,11.2127,12.7078,32900
PTI,20150226,11.4370,12.1846,11.4370,12.1846,3320
PTI,20150227,10.9886,12.1846,10.9886,12.1846,1300
PTI,20150302,11.2128,11.8108,10.9886,11.8108,16700
PTI,20150303,11.6613,11.8108,11.1380,11.1380,6200
PTI,20150304,11.3623,11.3623,11.3623,11.3623,100
PTI,20150305,10.9885,10.9885,10.9885,10.9885,12000
PTI,20150306,11.0633,11.0633,10.8390,11.0633,10400
PTI,20150309,10.0168,11.1381,10.0168,11.1380,13000
PTI,20150310,10.1662,10.6148,10.1662,10.6148,1857
PTI,20150311,10.9138,10.9138,10.9138,10.9138,200
PTI,20150312,10.4653,10.8390,10.4653,10.8390,243
PTI,20150313,10.6147,10.6895,10.6147,10.6895,890
PTI,20150316,11.0633,11.0633,11.0633,11.0633,107
PTI,20150317,11.0633,11.0633,11.0633,11.0633,0
PTI,20150318,10.4653,10.9885,10.4653,10.9885,3555
PTI,20150319,10.9885,10.9885,10.9885,10.9885,100
PTI,20150320,10.9885,10.9885,10.4652,10.8390,2600
PTI,20150323,10.9885,11.0633,10.6147,10.6148,11411
PTI,20150324,10.6148,10.6896,10.6148,10.6895,13000
PTI,20150325,10.6895,11.1380,10.5400,11.1380,15322
PTI,20150326,10.6147,11.1380,10.6147,11.1380,15816
PTI,20150327,11.2128,11.2875,11.2128,11.2128,32000
PTI,20150330,11.2128,11.2128,11.2128,11.2128,0
PTI,20150331,11.2128,11.2128,11.2128,11.2128,0
PTI,20150401,10.6895,10.6895,10.3905,10.4653,8471
PTI,20150402,11.2128,11.2128,11.2128,11.2128,100
PTI,20150403,11.2128,11.2128,11.2128,11.2128,0
PTI,20150406,11.2128,11.2128,11.2128,11.2128,18
PTI,20150407,10.3905,11.1380,10.3905,11.1380,3200
PTI,20150408,10.8390,11.1380,10.8390,11.1380,3800
PTI,20150409,10.8390,10.8390,10.8390,10.8390,2200
PTI,20150410,10.8390,10.8390,10.8390,10.8390,0
PTI,20150413,11.3623,11.3623,10.8390,10.8390,3000
PTI,20150414,10.8390,11.2128,10.8390,11.2128,13156
PTI,20150415,11.2128,11.2128,11.2128,11.2128,54
PTI,20150416,11.1380,11.2128,11.1380,11.2128,6138
PTI,20150417,10.9138,11.2128,10.9138,11.2128,4352
PTI,20150420,10.9138,11.2128,10.8390,11.2128,3400
PTI,20150421,11.2128,11.4371,11.2128,11.4370,35200
PTI,20150422,11.2875,11.5118,11.2875,11.5118,10100
PTI,20150423,12.6331,12.6331,12.6331,12.6331,41950
PTI,20150424,13.8291,13.8291,13.0816,13.4553,325770
PTI,20150427,13.4553,13.4553,12.7825,13.0816,30100
PTI,20150504,13.0816,13.0816,12.3341,13.0068,7600
PTI,20150505,12.2593,12.4088,12.1098,12.2593,60900
PTI,20150506,12.3341,12.3341,12.1845,12.1846,21500
PTI,20150507,12.6331,13.0816,12.4089,13.0068,35810
PTI,20150508,13.4553,13.4553,12.3340,12.7078,300
PTI,20150511,12.7078,12.7078,12.4835,12.4836,1106
PTI,20150512,12.4088,12.4836,12.4088,12.4836,10300
PTI,20150513,13.0069,13.4554,12.4836,13.4553,59348
PTI,20150514,13.4553,13.4553,13.0815,13.3806,36420
PTI,20150515,13.2311,13.4554,13.1563,13.4553,39200
PTI,20150518,13.9038,14.5766,12.7078,13.0816,76899
PTI,20150519,13.0816,13.4554,13.0816,13.4553,132002
PTI,20150520,13.3058,13.4553,13.3058,13.4553,127000
PTI,20150521,13.4553,13.4553,13.1563,13.1563,39200
PTI,20150522,13.0815,13.1563,12.8573,12.8573,30100
PTI,20150525,13.0816,13.0816,12.7078,12.7078,28500
PTI,20150526,12.4088,12.7078,12.4088,12.7078,7300
PTI,20150527,12.4835,12.6330,12.0350,12.0351,35500
PTI,20150528,11.9603,12.6331,11.9603,12.1098,18100
PTI,20150529,11.7360,12.1098,11.7360,11.8108,44100
PTI,20150601,12.6331,12.6331,11.8856,12.1846,38251
PTI,20150602,12.4089,13.1564,11.9603,13.1563,45049
PTI,20150603,12.7078,12.7078,12.2593,12.2593,37000
PTI,20150604,12.7078,12.7078,12.5583,12.5583,6700
PTI,20150605,12.8573,12.8573,12.6331,12.6331,17800
PTI,20150608,12.6331,12.6331,12.6331,12.6331,5100
PTI,20150609,12.6331,12.7079,12.3341,12.3341,6100
PTI,20150610,12.4089,12.4089,12.3341,12.4088,14400
PTI,20150611,12.7078,12.7078,12.4088,12.6331,9000
PTI,20150612,12.6331,12.6331,12.6331,12.6331,0
PTI,20150615,11.9603,12.3341,11.9603,12.3341,9200
PTI,20150616,12.5584,12.5584,12.4836,12.4836,55083
PTI,20150617,12.2593,12.2593,12.1846,12.1846,3600
PTI,20150618,11.9603,12.4836,11.9603,12.4836,900
PTI,20150619,12.4836,12.4836,12.4836,12.4836,0
PTI,20150622,12.4836,12.4836,12.4836,12.4836,0
PTI,20150623,12.1098,12.1098,12.1098,12.1098,100
PTI,20150624,12.1098,12.1098,12.1098,12.1098,0
PTI,20150625,12.3341,12.3341,11.8108,11.8108,1340
PTI,20150626,11.8108,11.8108,11.8108,11.8108,37
PTI,20150629,11.8108,11.8108,11.8108,11.8108,0
PTI,20150630,11.5865,11.5865,11.5865,11.5865,100
PTI,20150701,11.8855,11.8855,11.5865,11.5865,900
PTI,20150702,11.6613,11.8108,11.6613,11.8108,5500
PTI,20150703,11.9603,11.9603,11.8856,11.9603,24400
PTI,20150706,12.1098,12.1846,12.0351,12.1846,24585
PTI,20150707,12.6331,13.0069,12.6331,12.8573,38516
PTI,20150708,13.0068,13.0816,12.7078,12.8573,18136
PTI,20150709,12.4835,12.6331,11.9603,12.6331,20772
PTI,20150710,12.7079,12.8574,12.7079,12.8573,24310
PTI,20150713,13.0068,14.1281,13.0068,14.1281,506752
PTI,20150714,14.3524,15.4736,14.2029,15.4736,247510
PTI,20150715,15.4736,15.4736,14.2776,15.4736,41850
PTI,20150716,14.2776,16.5949,14.2028,14.8756,203284
PTI,20150717,15.3989,15.3989,14.2776,14.4271,51300
PTI,20150720,13.5301,14.5019,13.2311,13.2311,56800
PTI,20150721,13.1563,13.4554,12.8573,12.8573,75010
PTI,20150722,13.0816,14.1281,12.7825,14.1281,51000
PTI,20150723,14.5019,15.3241,14.0533,15.0999,256146
PTI,20150724,15.0251,16.2959,14.8756,16.2212,360632
PTI,20150727,16.2960,17.2677,16.2212,17.1929,215851
PTI,20150728,17.7909,17.7909,15.6979,16.4454,172350
PTI,20150729,16.2959,17.5667,15.3989,17.0434,243000
PTI,20150730,16.8939,17.1182,16.7444,17.0434,86636
PTI,20150731,16.5949,16.5949,16.1464,16.1464,36200
PTI,20150803,15.3989,15.3989,14.5766,14.5766,31832
PTI,20150804,14.2028,15.6979,14.2028,15.6979,4835
PTI,20150805,15.0999,15.6231,14.9504,15.5484,10012
PTI,20150806,14.7261,15.3989,14.7261,14.9504,33700
PTI,20150807,15.0252,15.5484,14.9504,15.5484,68400
PTI,20150810,16.0717,17.0434,15.7727,16.9687,167032
PTI,20150811,17.1930,17.2677,16.8192,16.9687,79481
PTI,20150812,16.4454,16.8939,16.0717,16.8939,37100
PTI,20150813,16.8191,16.8191,15.3241,15.4736,64100
PTI,20150814,15.3988,15.6979,15.2493,15.6231,27770
PTI,20150817,15.0998,15.5483,14.8008,14.8009,39400
PTI,20150818,15.1747,15.3989,15.1747,15.3241,14000
PTI,20150819,15.3241,16.0716,14.9503,15.9969,90700
PTI,20150820,15.6979,16.2959,15.6979,15.7726,83860
PTI,20150821,15.7726,16.0717,15.0998,16.0717,54100
PTI,20150824,14.8009,14.8009,14.5019,14.5019,17500
PTI,20150825,14.7262,14.7262,14.7261,14.7261,144
PTI,20150826,15.3241,15.5484,15.3241,15.4736,20700
PTI,20150827,15.9221,16.4454,15.3241,16.1464,104962
PTI,20150828,15.9969,16.6697,15.6979,16.6697,211400
PTI,20150831,16.2959,16.6697,15.6979,15.6979,87988
PTI,20150901,15.6231,15.9222,15.5484,15.9221,56800
PTI,20150903,15.7726,15.8473,15.4736,15.6979,44400
PTI,20150904,15.6979,15.6979,15.6231,15.6979,14700
PTI,20150907,15.6231,15.6979,15.4736,15.4736,18400
PTI,20150908,15.4736,15.5484,15.4736,15.4736,16600
PTI,20150909,15.5484,15.5484,15.3241,15.5484,25750
PTI,20150910,15.3989,15.4736,15.1746,15.1746,19000
PTI,20150911,15.2494,15.3241,15.0251,15.2494,17500
PTI,20150914,15.1746,15.1746,14.8009,15.0999,16400
PTI,20150915,15.0999,15.0999,14.8756,14.8756,10700
PTI,20150916,14.9504,15.0251,14.8756,15.0251,5500
PTI,20150917,14.9503,15.0251,14.7261,14.8756,15001
PTI,20150918,14.8756,15.0251,14.8756,15.0251,15100
PTI,20150921,15.0251,15.6979,15.0251,15.6979,40660
PTI,20150922,15.6979,15.7727,15.6231,15.6979,19800
PTI,20150923,15.6231,15.6231,15.3989,15.5484,17000
PTI,20150924,15.5484,15.6232,15.3241,15.3241,19400
PTI,20150925,15.0998,15.1746,14.5766,14.5766,19629
PTI,20150928,14.5766,15.1746,14.5766,15.1746,27200
PTI,20150929,15.0251,15.0251,14.8008,14.8009,10650
PTI,20150930,14.9504,15.0999,14.8009,14.8756,18800
PTI,20151001,15.0251,15.1746,14.8756,15.0251,17960
PTI,20151002,14.9503,15.0251,14.7261,14.7261,35600
PTI,20151005,14.8756,14.8756,14.7261,14.7261,8400
PTI,20151006,15.2494,15.5484,14.8009,15.2494,124247
PTI,20151007,15.2494,15.8474,15.2494,15.6979,70200
PTI,20151008,15.6979,16.3707,15.6979,15.8474,117657
PTI,20151009,15.8474,15.9222,15.4736,15.6979,73910
PTI,20151012,15.5484,15.9969,15.4736,15.5484,27700
PTI,20151013,15.5484,16.0717,14.9504,15.3241,71208
PTI,20151014,15.3241,15.3989,15.0998,15.0999,46500
PTI,20151015,15.6979,16.2212,15.6979,16.2212,95800
PTI,20151016,16.2960,17.7910,15.6979,17.7909,679730
PTI,20151019,17.8657,19.0617,17.8657,18.8375,478247
PTI,20151020,18.3890,19.4355,18.2395,19.4355,344228
PTI,20151021,19.2112,19.4355,18.5385,18.9122,179109
PTI,20151022,18.9122,19.6597,18.4637,19.4355,414072
PTI,20151023,19.3607,19.4355,18.8375,18.9870,181789
PTI,20151026,18.9870,19.2113,18.7627,19.2112,144248
PTI,20151027,19.2112,19.4355,18.3889,19.2860,281200
PTI,20151028,19.2860,19.4355,18.6880,19.1365,107972
PTI,20151029,18.9870,19.8093,18.6880,19.7345,244290
PTI,20151030,19.6597,20.7063,19.2860,20.4820,532267
PTI,20151102,20.1830,20.4820,19.4355,19.5850,165628
PTI,20151103,19.4355,19.8093,18.9870,19.2860,186519
PTI,20151104,19.4355,19.5103,19.0617,19.0617,78490
PTI,20151105,19.2860,19.8092,18.7627,19.8092,221516
PTI,20151106,19.7344,19.9587,18.6879,19.0617,141924
PTI,20151109,18.9869,18.9869,17.9404,18.8375,68055
PTI,20151110,18.7627,18.7627,18.3890,18.6132,89721
PTI,20151111,18.5384,18.5384,18.1647,18.1647,46560
PTI,20151112,18.3142,18.6132,17.7909,18.3890,160000
PTI,20151113,18.3890,18.3890,17.1930,17.9404,222440
PTI,20151116,17.9404,18.3889,17.6414,17.6414,81932
PTI,20151117,17.8657,18.3142,17.4919,18.0900,79400
PTI,20151118,17.9405,18.0900,17.8657,18.0900,37790
PTI,20151119,18.0900,18.6880,18.0900,18.4637,220478
PTI,20151120,18.4637,18.6880,17.9404,17.9404,76100
PTI,20151123,17.9404,18.3142,17.8656,18.3142,52407
PTI,20151124,18.3142,18.3890,17.9404,18.3142,111940
PTI,20151125,18.1647,18.4637,17.9404,18.4637,130300
PTI,20151126,18.3142,18.8375,18.3142,18.3890,159800
PTI,20151127,18.3890,18.6133,18.0900,18.0900,71224
PTI,20151130,17.9405,18.1648,17.7162,17.7162,26800
PTI,20151201,17.8657,18.0152,17.6414,17.7909,29935
PTI,20151202,17.7909,17.9404,17.7909,17.8657,13400
PTI,20151203,17.7909,18.0152,17.7162,17.9404,29189
PTI,20151204,17.7161,18.1647,17.7161,18.1647,42600
PTI,20151207,18.1647,18.3890,17.9404,18.2395,29400
PTI,20151208,18.2395,18.4638,18.0152,18.3142,44090
PTI,20151209,18.3142,18.8375,18.0152,18.6132,132730
PTI,20151210,18.4637,18.6132,18.2394,18.6132,18800
PTI,20151211,18.4637,18.5384,18.1647,18.1647,28100
PTI,20151214,18.2395,18.3890,18.0899,18.0900,23550
PTI,20151215,18.0900,18.2395,17.9404,17.9404,13385
PTI,20151216,18.0899,18.3142,17.7909,17.7909,42100
PTI,20151217,18.0152,18.0899,17.7909,17.7909,19900
PTI,20151218,17.7909,17.8657,17.5666,17.5667,33500
PTI,20151221,17.6415,17.7162,17.4172,17.7162,16220
PTI,20151222,17.7162,17.7162,17.4919,17.7162,36600
PTI,20151223,17.5667,17.5667,17.3424,17.5667,16300
PTI,20151224,17.4172,17.5667,17.1929,17.3424,43962
PTI,20151225,17.1929,17.1929,16.8191,16.9687,69300
PTI,20151228,16.9687,16.9687,16.4454,16.7444,39272
PTI,20151229,16.6696,17.4919,16.6696,17.4919,43800
PTI,20151230,17.3424,17.9404,17.3424,17.9404,55900
PTI,20151231,18.0152,18.0152,17.7161,17.8657,10028
PTI,20160104,17.5667,17.5667,16.8192,17.5667,16300
PTI,20160105,17.2677,17.4919,17.1182,17.4172,13900
PTI,20160106,17.3424,17.4920,17.1182,17.4919,14535
PTI,20160107,17.2676,17.3424,16.8939,17.1929,17400
PTI,20160108,17.0434,17.0434,16.4454,16.5202,35200
PTI,20160111,16.5202,16.5202,16.2212,16.5202,13100
PTI,20160112,16.3707,17.1930,16.3707,17.1929,49500
PTI,20160113,16.8191,17.3424,16.6696,17.2677,29800
PTI,20160114,17.1929,17.1929,16.8192,17.0434,8200
PTI,20160115,17.0434,17.0434,16.4454,16.8939,16100
PTI,20160118,16.6696,16.6696,15.4736,15.9221,31260
PTI,20160119,15.8473,16.4454,15.6231,16.4454,48010
PTI,20160120,16.2211,16.2211,15.6979,15.6979,9900
PTI,20160121,15.3989,15.6979,15.2494,15.6979,10704
PTI,20160122,15.3989,15.6231,14.8756,15.6231,22900
PTI,20160125,15.6231,17.1181,15.6231,16.2212,123500
PTI,20160126,16.0717,16.2960,15.8474,16.2959,58900
PTI,20160127,16.1464,16.4454,16.0716,16.2959,32600
PTI,20160128,16.2211,17.2677,16.2211,17.0434,125300
PTI,20160129,17.0434,17.5667,17.0434,17.3424,54800
PTI,20160201,17.2676,17.2676,16.5201,16.5202,21233
PTI,20160202,16.6697,16.7445,14.9504,15.3989,34300
PTI,20160203,15.3989,16.5949,15.1746,16.1464,10300
PTI,20160204,16.1464,17.1182,16.1464,16.8192,8600
PTI,20160205,16.5202,16.8192,16.5202,16.8192,5000
PTI,20160215,16.4454,16.4454,16.0717,16.0717,15500
PTI,20160216,16.2212,16.6697,16.2212,16.6697,3300
PTI,20160217,16.6697,16.6697,16.2212,16.6697,18700
PTI,20160218,16.5949,16.8192,16.4454,16.7444,34400
PTI,20160219,16.6696,16.8192,16.6696,16.7444,7553
PTI,20160222,16.6696,17.1182,16.5949,17.0434,30700
PTI,20160223,16.7444,16.8939,16.7444,16.8192,2600
PTI,20160224,16.4454,16.7444,16.3707,16.7444,21100
PTI,20160225,16.8192,17.1182,16.8192,17.0434,18900
PTI,20160226,16.9686,16.9687,16.6696,16.9687,13347
PTI,20160229,16.6697,16.8192,16.4454,16.6697,8600
PTI,20160301,16.7445,16.8940,16.7445,16.8192,16900
PTI,20160302,16.5949,17.2677,16.5949,17.1182,25800
PTI,20160303,16.8939,16.9687,16.8939,16.8939,6300
PTI,20160304,16.8939,17.1182,16.8191,17.1182,9200
PTI,20160307,17.1930,17.5667,16.8192,16.8192,164500
PTI,20160308,16.7444,17.1182,16.7444,16.7444,8300
PTI,20160309,16.8939,16.8939,16.7444,16.7444,3900
PTI,20160310,16.9687,17.2677,16.7444,16.7444,38723
PTI,20160311,16.8192,16.8192,16.5201,16.7444,23200
PTI,20160314,16.5949,16.8939,16.5949,16.8939,6981
PTI,20160315,16.7444,17.0434,16.7444,17.0434,47700
PTI,20160316,17.1929,17.1929,17.1929,17.1929,100
PTI,20160317,16.8191,17.1929,16.8191,17.1929,2497
PTI,20160318,16.8939,16.9686,16.8939,16.8939,7100
PTI,20160321,16.8191,17.0434,16.7444,16.8939,4700
PTI,20160322,16.8939,17.5667,16.8939,17.3424,23691
PTI,20160323,17.0434,17.0434,17.0434,17.0434,565
PTI,20160324,16.8191,16.9687,16.8191,16.9687,7900
PTI,20160325,16.8939,17.0435,16.8939,16.8939,10600
PTI,20160328,16.8939,16.9687,16.8939,16.9687,4000
PTI,20160329,16.9687,17.0435,16.8939,16.8939,6300
PTI,20160330,16.8939,16.8939,16.8939,16.8939,6460
PTI,20160331,16.9687,16.9687,16.8939,16.8939,7985
PTI,20160401,16.8939,16.8939,16.8939,16.8939,8300
PTI,20160404,16.8939,17.1929,16.8939,16.8939,7400
PTI,20160405,16.8939,17.1182,16.8939,16.8939,13400
PTI,20160406,16.8939,16.8939,16.4454,16.5202,14700
PTI,20160407,16.3707,16.7445,16.3707,16.7444,2300
PTI,20160408,16.9687,17.1182,16.9687,17.1182,5500
PTI,20160411,16.8939,17.1930,16.8192,17.1929,3775
PTI,20160412,17.0434,17.1929,16.1464,17.1929,22200
PTI,20160413,16.9686,17.1182,15.6979,17.1182,5600
PTI,20160414,17.0434,17.5667,16.2212,17.5667,87000
PTI,20160415,16.5949,17.5667,16.5949,16.9687,2500
PTI,20160419,16.5949,16.5949,16.5949,16.5949,220
PTI,20160420,16.5949,16.8939,16.3706,16.5949,31512
PTI,20160421,16.4454,16.8192,15.6979,16.6697,4601
PTI,20160422,16.8192,16.8192,16.8192,16.8192,1100
PTI,20160425,16.2212,16.6697,16.1464,16.6697,5100
PTI,20160426,16.8940,16.8940,16.8939,16.8939,21100
PTI,20160427,15.9221,15.9221,15.8474,15.8474,3000
PTI,20160428,14.9504,15.9969,14.2776,15.6979,14200
PTI,20160429,15.9222,17.2677,15.9222,17.2677,14100
PTI,20160504,16.8192,16.8192,16.8192,16.8192,3300
PTI,20160505,16.4454,17.5667,16.4454,17.4919,44700
PTI,20160506,17.4919,17.5667,17.1929,17.4172,13100
PTI,20160509,17.2677,17.2677,17.2677,17.2677,1340
PTI,20160510,17.2677,17.4920,17.1929,17.2677,28811
PTI,20160511,17.3425,17.5667,17.2677,17.5667,11500
PTI,20160512,17.2677,17.5667,17.2677,17.3424,600
PTI,20160513,17.2676,17.2676,17.1929,17.1929,12592
PTI,20160516,17.2677,17.5667,17.2677,17.5667,17880
PTI,20160517,17.5667,17.5667,17.2677,17.4919,25400
PTI,20160518,17.4171,17.6414,17.4171,17.5667,3615
PTI,20160519,17.2677,17.5667,17.2677,17.5667,33634
PTI,20160520,17.5667,17.9405,16.8192,17.9404,26400
PTI,20160523,17.4171,17.7161,17.3424,17.3424,20500
PTI,20160524,17.4172,17.4919,17.4172,17.4919,800
PTI,20160525,17.4171,17.5667,17.4171,17.4172,30634
PTI,20160526,17.4172,17.4172,17.4172,17.4172,1000
PTI,20160527,17.4172,17.4172,17.4172,17.4172,1000
PTI,20160530,17.4172,17.4172,17.4172,17.4172,644
PTI,20160531,17.4172,17.4172,17.4172,17.4172,6700
PTI,20160601,17.4920,17.4920,17.3424,17.3424,5600
PTI,20160602,17.3424,17.5667,17.3424,17.4172,5200
PTI,20160603,17.9405,17.9405,17.5667,17.5667,30620
PTI,20160606,17.6415,19.2860,17.6415,19.2860,63654
PTI,20160607,19.2860,19.4355,19.2860,19.4355,14310
PTI,20160608,19.4355,19.4355,17.7910,17.9404,12943
PTI,20160609,17.9404,18.5384,17.8656,18.0900,8409
PTI,20160610,18.1648,18.3143,18.0152,18.0152,17920
PTI,20160613,17.9404,17.9404,17.7909,17.9404,21700
PTI,20160614,17.9404,17.9404,17.9404,17.9404,3389
PTI,20160615,18.0152,18.3142,17.9404,18.0152,35201
PTI,20160616,18.0152,18.6132,18.0152,18.5385,853974
PTI,20160617,18.9329,19.4063,18.9329,19.3270,16875
PTI,20160620,19.3270,19.7214,19.3270,19.3270,19623
PTI,20160621,19.3270,20.6681,19.3270,20.6680,67846
PTI,20160622,20.5102,20.6680,19.8791,20.5892,31560
PTI,20160623,20.5103,21.6936,20.5103,21.6936,124685
PTI,20160624,21.6936,21.6936,20.9836,20.9836,38600
PTI,20160627,21.0625,21.6936,20.9836,21.6147,44221
PTI,20160628,21.6147,21.6936,21.4569,21.6936,23800
PTI,20160629,21.7725,22.0880,21.6936,22.0880,48172
PTI,20160630,22.0880,22.1669,22.0880,22.0880,37649
PTI,20160701,22.4035,22.4035,22.0880,22.0880,7000
PTI,20160704,22.8769,22.8769,22.4035,22.4035,22300
PTI,20160705,22.0880,22.4824,22.0091,22.3246,88975
PTI,20160706,22.0091,22.2457,22.0091,22.0880,25600
PTI,20160707,22.0880,22.1669,22.0880,22.1669,9600
PTI,20160708,22.0880,22.1669,22.0880,22.1669,38840
PTI,20160711,22.0880,22.9558,22.0880,22.9557,36987
PTI,20160712,22.8768,22.9557,22.8768,22.9557,8682
PTI,20160713,22.9557,23.6657,22.9557,23.2713,1036
PTI,20160714,22.8769,22.8769,22.8768,22.8768,4050
PTI,20160715,22.8768,22.8768,22.8768,22.8768,25800
PTI,20160718,22.8768,22.8768,22.8768,22.8768,14700
PTI,20160719,22.8768,23.1924,22.8768,23.1924,4087
PTI,20160720,22.8769,22.8769,22.8768,22.8768,26585
PTI,20160721,22.8768,22.9557,22.8768,22.9557,68503
PTI,20160722,22.8768,22.8768,22.8768,22.8768,1938
PTI,20160725,22.9557,22.9557,22.8768,22.8768,12865
PTI,20160726,22.8768,23.5079,22.8768,23.4290,43430
PTI,20160727,23.9023,25.7167,23.6657,25.5590,28869
PTI,20160728,25.2435,25.6379,25.2435,25.6378,4300
PTI,20160729,27.3733,28.1621,23.6657,26.0323,19394
PTI,20160801,26.0323,27.6100,26.0323,27.6100,18350
